model_name,model_name_raw,assay_id,UniProt_id,fold_variable_name,loss_fitness,Spearman_fitness,model_type,model_name_suffix,targets,depth_mutants_group,total_training_steps,total_training_epochs,aa_embeddings,target_prediction_model,target_prediction_head,use_pseudo_likelihood_to_predict_fitness,use_unsupervised_fitness_pred_to_predict_fitness,use_NPT_pseudo_likelihood_to_predict_target,frozen_embedding_parameters,dropout,weight_decay,PNPT_no_reconstruction_error,PNPT_fixed_helper_points,PNPT_ensemble_test_num_seeds,PNPT_deactivate_col_attention,PNPT_tranception_attention,early_stopping_patience,use_validation_set,training_num_assay_sequences_per_batch_per_gpu,eval_num_sequences_to_score_per_batch_per_gpu,eval_num_training_sequences_per_batch_per_gpu,eval_training_sequences_sampling_method,num_MSA_sequences_per_training_instance,embed_dim,ffn_embed_dim,attention_heads,conv_kernel_size,num_protein_npt_layers,total_loss,Std_dev_Spearman_fitness,num_obs_Spearman_fitness,standardized_loss_fitness,standardized_Spearman_fitness
Kermut (no p),kermut_no_p,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_contiguous_5,1.0068072041925324,0.45516490862883213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no global),kermut_no_g,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_random_5,0.9900695762434016,0.5329569922057494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no global),kermut_no_g,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_modulo_5,0.984712765241359,0.47680786283807935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no global),kermut_no_g,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_contiguous_5,1.0606805160043098,0.43318395516056907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger),kermut_no_h,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_random_5,0.9636637971381956,0.5512364753374926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger),kermut_no_h,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_modulo_5,0.969596987678204,0.4991683356510434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger),kermut_no_h,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_contiguous_5,1.02805953797533,0.4503811112865995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger/p),kermut_no_hp,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_random_5,0.9638572741172273,0.5453428015308556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger/p),kermut_no_hp,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_modulo_5,0.9787772226759061,0.4838306626150693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger/p),kermut_no_hp,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_contiguous_5,1.0054686183665364,0.46022994424522384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ProteinMPNN),kermut_proteinmpnn,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_random_5,0.9762353727277178,0.5272517751436849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ProteinMPNN),kermut_proteinmpnn,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_modulo_5,0.9912920220877645,0.4336675333677754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ProteinMPNN),kermut_proteinmpnn,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_contiguous_5,1.0348823550310846,0.39849023243032167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (TranceptEVE),kermut_trancepteve,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_random_5,0.9675402184991145,0.5597248689752198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (TranceptEVE),kermut_trancepteve,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_modulo_5,0.9806435872156666,0.47966267060626644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (TranceptEVE),kermut_trancepteve,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_contiguous_5,1.0146304778747164,0.4660006786761737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ESM-IF1),kermut_esmif1,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_random_5,0.9742491684410706,0.5337340570984864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ESM-IF1),kermut_esmif1,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_modulo_5,0.9895027844881447,0.4432945376873099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ESM-IF1),kermut_esmif1,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_contiguous_5,1.032316985367228,0.40665345083769233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (EVE),kermut_eve,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_random_5,0.9580628986031254,0.5722009026943762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (EVE),kermut_eve,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_modulo_5,0.9660971898957419,0.517253967222877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (EVE),kermut_eve,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_contiguous_5,1.0119400250382928,0.4841215667775852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (GEMME),kermut_gemme,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_random_5,0.9691480300454528,0.549889170988848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (GEMME),kermut_gemme,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_modulo_5,0.9760205200784301,0.5016086348853638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (GEMME),kermut_gemme,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_contiguous_5,1.0044235013102312,0.497796286694494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (VESPA),kermut_vespa,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_random_5,0.9775439096194656,0.5411854645252892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (VESPA),kermut_vespa,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_modulo_5,0.9861998104110241,0.4638203518711997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (VESPA),kermut_vespa,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_contiguous_5,1.0215104213923518,0.4288846579227667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut,kermut,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.40553009361408004,0.7489807171317394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut,kermut,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.576687679164622,0.6560830477521957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut,kermut,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.5780272145705037,0.6586460628703994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (const. mean),kermut_constant_mean,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.40028529894009146,0.7536321554744675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (const. mean),kermut_constant_mean,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.5774187789674408,0.6531961671476152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (const. mean),kermut_constant_mean,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.5846654457958269,0.6571234763338721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no m),kermut_no_m,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.489643584865993,0.6936690745220145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no m),kermut_no_m,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.648421893052973,0.614089766557272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no m),kermut_no_m,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.6393172811901486,0.6102014297238423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kermut (no m, const. mean)",kermut_no_m_constant_mean,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.4110609631521357,0.7442054380707781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kermut (no m, const. mean)",kermut_no_m_constant_mean,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.6147364263168159,0.6349800659270405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kermut (no m, const. mean)",kermut_no_m_constant_mean,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.6488498497395063,0.6196218658692006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no distance),kermut_no_d,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.40903818652318963,0.7465617426875386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no distance),kermut_no_d,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.5686202307414486,0.6489819424529669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no distance),kermut_no_d,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.5709971144637533,0.6539938393703799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no p),kermut_no_p,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.4111712875242706,0.7436329156494814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no p),kermut_no_p,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.5742053185828425,0.6584441822759306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no p),kermut_no_p,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.5796153494247873,0.65351425102121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no global),kermut_no_g,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.5589216577308167,0.6165772400269857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no global),kermut_no_g,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.6839278176058232,0.5233960336946683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no global),kermut_no_g,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.6838151513982775,0.5299523112116059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger),kermut_no_h,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.40520769439583415,0.7490232821739911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger),kermut_no_h,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.5775032633633721,0.6562620874072785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger),kermut_no_h,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.5788784142524381,0.6589635519278645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger/p),kermut_no_hp,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.4112185691522553,0.7434666288522225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger/p),kermut_no_hp,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.5762315855502835,0.6587701573298784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger/p),kermut_no_hp,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.5788448256938796,0.655075000960628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ProteinMPNN),kermut_proteinmpnn,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.40029171983957906,0.7535692239279301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ProteinMPNN),kermut_proteinmpnn,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.5778513881693628,0.6527935004203566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ProteinMPNN),kermut_proteinmpnn,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.5847111311324,0.6568274482423717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (TranceptEVE),kermut_trancepteve,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.4005226410836422,0.7529579194949677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (TranceptEVE),kermut_trancepteve,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.5749288444364021,0.653499761300287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (TranceptEVE),kermut_trancepteve,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.5826562455421034,0.6574076318954208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ESM-IF1),kermut_esmif1,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.4003463419425583,0.753698536954558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ESM-IF1),kermut_esmif1,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.5774623553704431,0.6531707803951934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ESM-IF1),kermut_esmif1,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.584632883380962,0.6570990888725486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (EVE),kermut_eve,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.40065492952091475,0.7529467607443718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (EVE),kermut_eve,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.5806902404111776,0.6532151298858345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (EVE),kermut_eve,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.5919683182384177,0.6538630749923952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (GEMME),kermut_gemme,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.4025016830675258,0.7509646906438634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (GEMME),kermut_gemme,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.5697750076124576,0.6572762727013063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (GEMME),kermut_gemme,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.581120244680686,0.6577359228138039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (VESPA),kermut_vespa,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_random_5,0.40187789562541404,0.7521535853315486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (VESPA),kermut_vespa,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_modulo_5,0.578323981588324,0.650380474137454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (VESPA),kermut_vespa,A4_HUMAN_Seuma_2022,A4_HUMAN,fold_contiguous_5,0.5852267480049477,0.6556637261733015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut,kermut,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.15191015984232442,0.9053740605545846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut,kermut,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.2771202671113032,0.8311070939021531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut,kermut,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.31579945009329774,0.8248503413697356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (const. mean),kermut_constant_mean,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.16092834631492992,0.899984399811388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (const. mean),kermut_constant_mean,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.32359591144567856,0.808260669206077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (const. mean),kermut_constant_mean,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.3802846196400458,0.7953320223465827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no m),kermut_no_m,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.1800936566537161,0.8874497306203405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no m),kermut_no_m,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.36316621830834034,0.7782025647622423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no m),kermut_no_m,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.4530036323210841,0.7377068544537353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kermut (no m, const. mean)",kermut_no_m_constant_mean,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.2509401982230778,0.8536214024473504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kermut (no m, const. mean)",kermut_no_m_constant_mean,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.5996813513739743,0.65874307971931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kermut (no m, const. mean)",kermut_no_m_constant_mean,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.7901834918646543,0.5508749898215525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no distance),kermut_no_d,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.15302579080549172,0.9043866316806984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no distance),kermut_no_d,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.29736577830479594,0.8212345588544248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no distance),kermut_no_d,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.32251179688127146,0.8192677685860649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no p),kermut_no_p,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.16509996768014443,0.8976084045774466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no p),kermut_no_p,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.3056182575049364,0.8138024018625143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no p),kermut_no_p,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.3466827756145033,0.8041469751958252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no global),kermut_no_g,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.17974608516067472,0.890154831238761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no global),kermut_no_g,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.29538102330563565,0.8208076589651953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no global),kermut_no_g,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.3036781592263581,0.8412285778759605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger),kermut_no_h,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.15265211254606892,0.9048839403099728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger),kermut_no_h,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.30507668878966665,0.8119011808798983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger),kermut_no_h,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.3513373255146753,0.804377519922263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger/p),kermut_no_hp,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.16512796716985761,0.8975414864851621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger/p),kermut_no_hp,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.3328347388764929,0.7910226523171155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (no Hellinger/p),kermut_no_hp,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.40466880207421296,0.766443885301668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ProteinMPNN),kermut_proteinmpnn,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.1609098846529068,0.8999947141631479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ProteinMPNN),kermut_proteinmpnn,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.32283613389507987,0.8087543755265386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ProteinMPNN),kermut_proteinmpnn,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.3793747787866638,0.7959899269543792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (TranceptEVE),kermut_trancepteve,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.15721246205617836,0.9019946156412739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (TranceptEVE),kermut_trancepteve,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.30387143886808243,0.8192584999399068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (TranceptEVE),kermut_trancepteve,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.3555149618673281,0.809095531227925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ESM-IF1),kermut_esmif1,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.1578936510327968,0.9018864192281241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ESM-IF1),kermut_esmif1,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.31345521523592196,0.8147662814554733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (ESM-IF1),kermut_esmif1,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.3704702987326743,0.8022464226877044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (EVE),kermut_eve,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.1583871151506505,0.9009969240571909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (EVE),kermut_eve,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.3147459238553695,0.8122622958574232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (EVE),kermut_eve,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.36446377220100384,0.8018196366886442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (GEMME),kermut_gemme,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.1600331224359331,0.9004064098098206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (GEMME),kermut_gemme,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.31541000798414226,0.8118179721737736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (GEMME),kermut_gemme,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.35716611654786895,0.8089721603979075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kermut (VESPA),kermut_vespa,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.154952760270733,0.9038153644203661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
